Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,day,week,month,year
2022-03-10,285.59,283.02,286.6,280.58,30.63,-1.01,10,10,3,2022
2022-03-11,280.07,287.96,289.51,279.43,27.21,-1.93,11,10,3,2022
2022-03-14,276.44,280.34,285.4,275.82,30.66,-1.3,14,11,3,2022
2022-03-15,287.15,280.35,287.82,278.73,34.25,3.87,15,11,3,2022
2022-03-16,294.39,289.11,294.57,283.2,37.83,2.52,16,11,3,2022
2022-03-17,295.22,293.29,295.61,289.37,30.82,0.28,17,11,3,2022
2022-03-18,300.43,295.37,301.0,292.73,43.39,1.76,18,11,3,2022
2022-03-21,299.16,298.89,300.14,294.9,28.35,-0.42,21,12,3,2022
2022-03-22,304.06,299.8,305.0,298.77,27.6,1.64,22,12,3,2022
2022-03-23,299.49,300.51,303.23,297.72,25.72,-1.5,23,12,3,2022
2022-03-24,304.1,299.14,304.2,298.31,24.48,1.54,24,12,3,2022
2022-03-25,303.68,305.23,305.5,299.29,22.57,-0.14,25,12,3,2022
2022-03-28,310.7,304.33,310.8,304.33,29.58,2.31,28,13,3,2022
2022-03-29,315.41,313.91,315.82,309.05,30.39,1.52,29,13,3,2022
2022-03-30,313.86,313.76,315.95,311.58,28.16,-0.49,30,13,3,2022
2022-03-31,308.31,313.9,315.14,307.89,33.42,-1.77,31,13,3,2022
2022-04-01,309.42,309.37,310.13,305.54,27.11,0.36,1,13,4,2022
2022-04-04,314.97,310.09,315.11,309.71,24.34,1.79,4,14,4,2022
2022-04-05,310.88,313.27,314.87,309.87,23.16,-1.3,5,14,4,2022
2022-04-06,299.5,305.19,307.0,296.71,40.11,-3.66,6,14,4,2022
2022-04-07,301.37,296.66,303.65,296.35,31.41,0.62,7,14,4,2022
2022-04-08,296.97,300.44,301.12,296.28,24.36,-1.46,8,14,4,2022
2022-04-11,285.26,291.79,292.61,285.0,34.57,-3.94,11,15,4,2022
2022-04-12,282.06,289.24,290.74,280.49,30.97,-1.12,12,15,4,2022
2022-04-13,287.62,282.73,288.58,281.3,21.91,1.97,13,15,4,2022
2022-04-14,279.83,288.09,288.31,279.32,28.22,-2.71,14,15,4,2022
2022-04-18,280.52,278.91,282.46,278.34,20.78,0.25,18,16,4,2022
2022-04-19,285.3,279.38,286.17,278.41,22.3,1.7,19,16,4,2022
2022-04-20,286.36,289.4,289.7,285.37,22.91,0.37,20,16,4,2022
2022-04-21,280.81,288.58,293.3,280.06,29.45,-1.94,21,16,4,2022
2022-04-22,274.03,281.68,283.2,273.38,29.41,-2.41,22,16,4,2022
2022-04-25,280.72,273.29,281.11,270.77,35.68,2.44,25,17,4,2022
2022-04-26,270.22,277.5,278.36,270.0,46.52,-3.74,26,17,4,2022
2022-04-27,283.22,282.1,290.97,279.16,63.48,4.81,27,17,4,2022
2022-04-28,289.63,285.19,290.98,281.46,33.65,2.26,28,17,4,2022
2022-04-29,277.52,288.61,289.88,276.5,37.07,-4.18,29,17,4,2022
2022-05-02,284.47,277.71,284.94,276.22,35.15,2.5,2,18,5,2022
2022-05-03,281.78,283.96,284.13,280.15,25.98,-0.95,3,18,5,2022
2022-05-04,289.98,282.59,290.88,276.73,33.6,2.91,4,18,5,2022
2022-05-05,277.35,285.54,286.35,274.34,43.26,-4.36,5,18,5,2022
2022-05-06,274.73,274.81,279.25,271.27,37.78,-0.94,6,18,5,2022
2022-05-09,264.58,270.06,272.36,263.32,47.73,-3.69,9,19,5,2022
2022-05-10,269.5,271.69,273.75,265.07,39.34,1.86,10,19,5,2022
2022-05-11,260.55,265.68,271.36,259.3,48.98,-3.32,11,19,5,2022
2022-05-12,255.35,257.69,259.88,250.02,51.03,-2.0,12,19,5,2022
2022-05-13,261.12,257.35,263.04,255.35,34.93,2.26,13,19,5,2022
2022-05-16,261.5,259.95,265.82,255.78,32.55,0.15,16,20,5,2022
2022-05-17,266.82,266.11,268.33,262.46,28.83,2.03,17,20,5,2022
2022-05-18,254.08,263.0,263.6,252.77,31.36,-4.77,18,20,5,2022
2022-05-19,253.14,253.9,257.67,251.88,32.69,-0.37,19,20,5,2022
2022-05-20,252.56,257.24,258.54,246.44,39.2,-0.23,20,20,5,2022
2022-05-23,260.65,255.49,261.5,253.43,33.18,3.2,23,21,5,2022
2022-05-24,259.62,257.89,261.33,253.5,29.04,-0.4,24,21,5,2022
2022-05-25,262.52,258.14,264.58,257.12,28.55,1.12,25,21,5,2022
2022-05-26,265.9,262.27,267.11,261.43,25.0,1.29,26,21,5,2022
2022-05-27,273.24,268.48,273.34,267.56,26.91,2.76,27,21,5,2022
2022-05-31,271.87,272.53,274.77,268.93,37.83,-0.5,31,22,5,2022
2022-06-01,272.42,275.19,277.69,270.04,25.29,0.2,1,22,6,2022
2022-06-02,274.58,264.45,274.65,261.6,44.01,0.79,2,22,6,2022
2022-06-03,270.02,270.31,273.45,268.41,28.06,-1.66,3,22,6,2022
2022-06-06,268.75,272.06,274.18,267.22,22.4,-0.47,6,23,6,2022
2022-06-07,272.5,266.63,273.13,265.94,22.86,1.4,7,23,6,2022
2022-06-08,270.41,271.71,273.0,269.61,17.37,-0.77,8,23,6,2022
2022-06-09,264.79,267.78,272.71,264.63,26.44,-2.08,9,23,6,2022
2022-06-10,252.99,260.58,260.58,252.53,31.45,-4.46,10,23,6,2022
2022-06-13,242.26,245.11,249.02,241.53,46.14,-4.24,13,24,6,2022
2022-06-14,244.49,243.86,245.74,241.51,28.65,0.92,14,24,6,2022
2022-06-15,251.76,248.31,255.3,246.42,33.11,2.97,15,24,6,2022
2022-06-16,244.97,245.98,247.42,243.02,33.17,-2.7,16,24,6,2022
2022-06-17,247.65,244.7,250.5,244.03,43.08,1.09,17,24,6,2022
2022-06-21,253.74,250.25,254.75,249.51,29.93,2.46,21,25,6,2022
2022-06-22,253.13,251.89,257.17,250.37,25.96,-0.24,22,25,6,2022
2022-06-23,258.86,255.57,259.37,253.63,25.86,2.26,23,25,6,2022
2022-06-24,267.7,261.81,267.98,261.72,33.92,3.41,24,25,6,2022
2022-06-27,264.89,268.2,268.3,263.28,24.62,-1.05,27,26,6,2022
2022-06-28,256.48,263.98,266.91,256.32,27.38,-3.17,28,26,6,2022
2022-06-29,260.26,257.59,261.97,255.76,20.07,1.47,29,26,6,2022
2022-06-30,256.83,257.05,259.53,252.9,31.73,-1.32,30,26,6,2022
2022-07-01,259.58,256.39,259.77,254.61,22.84,1.07,1,26,7,2022
2022-07-05,262.85,256.16,262.98,254.74,22.97,1.26,5,27,7,2022
2022-07-06,266.21,263.75,267.99,262.4,23.82,1.28,6,27,7,2022
2022-07-07,268.4,265.12,269.06,265.02,20.86,0.82,7,27,7,2022
2022-07-08,267.66,264.79,268.1,263.29,19.66,-0.28,8,27,7,2022
2022-07-11,264.51,265.65,266.53,262.18,19.52,-1.18,11,28,7,2022
2022-07-12,253.67,265.88,265.94,252.04,35.87,-4.1,12,28,7,2022
2022-07-13,252.72,250.19,253.55,248.11,29.5,-0.37,13,28,7,2022
2022-07-14,254.08,250.57,255.14,245.94,25.1,0.54,14,28,7,2022
2022-07-15,256.72,255.72,260.37,254.77,29.77,1.04,15,28,7,2022
2022-07-18,254.25,259.75,260.84,253.3,20.98,-0.96,18,29,7,2022
2022-07-19,259.53,257.57,259.72,253.68,25.01,2.08,19,29,7,2022
2022-07-20,262.27,259.9,264.87,258.91,22.79,1.06,20,29,7,2022
2022-07-21,264.84,259.79,264.89,257.03,22.4,0.98,21,29,7,2022
2022-07-22,260.36,265.24,265.33,259.07,21.88,-1.69,22,29,7,2022
2022-07-25,258.83,261.0,261.5,256.81,21.06,-0.59,25,30,7,2022
2022-07-26,251.9,259.86,259.88,249.57,39.35,-2.68,26,30,7,2022
2022-07-27,268.74,261.16,270.05,258.85,45.99,6.69,27,30,7,2022
2022-07-28,276.41,269.75,277.84,267.87,33.46,2.85,28,30,7,2022
2022-07-29,280.74,277.7,282.0,276.63,32.15,1.57,29,30,7,2022
2022-08-01,278.01,277.82,281.28,275.84,21.54,-0.97,1,31,8,2022
2022-08-02,274.82,276.0,277.89,272.38,22.75,-1.15,2,31,8,2022
2022-08-03,282.47,276.76,283.5,276.61,23.52,2.78,3,31,8,2022
2022-08-04,283.65,281.8,283.8,280.17,18.1,0.42,4,31,8,2022
2022-08-05,282.91,279.15,283.65,278.68,16.77,-0.26,5,31,8,2022
2022-08-08,280.32,284.05,285.92,279.32,18.76,-0.92,8,32,8,2022
2022-08-09,282.3,279.64,283.08,277.61,23.41,0.71,9,32,8,2022
2022-08-10,289.16,288.17,289.81,286.94,24.69,2.43,10,32,8,2022
2022-08-11,287.02,290.85,291.21,286.51,20.07,-0.74,11,32,8,2022
2022-08-12,291.91,288.48,291.91,286.94,22.62,1.7,12,32,8,2022
2022-08-15,293.47,291.0,294.18,290.11,18.09,0.53,15,33,8,2022
2022-08-16,292.71,291.99,294.04,290.42,18.1,-0.26,16,33,8,2022
2022-08-17,291.32,289.74,293.35,289.47,18.25,-0.47,17,33,8,2022
2022-08-18,290.17,290.19,291.91,289.08,17.19,-0.39,18,33,8,2022
2022-08-19,286.15,288.9,289.25,285.56,20.57,-1.39,19,33,8,2022
2022-08-22,277.75,282.08,282.46,277.22,25.06,-2.94,22,34,8,2022
2022-08-23,276.44,276.44,278.86,275.4,17.53,-0.47,23,34,8,2022
2022-08-24,275.79,275.41,277.23,275.11,18.14,-0.24,24,34,8,2022
2022-08-25,278.85,277.33,279.02,274.52,16.58,1.11,25,34,8,2022
2022-08-26,268.09,279.08,280.34,267.98,27.55,-3.86,26,34,8,2022
2022-08-29,265.23,265.85,267.4,263.85,20.34,-1.07,29,35,8,2022
2022-08-30,262.97,266.67,267.05,260.66,22.77,-0.85,30,35,8,2022
2022-08-31,261.47,265.39,267.11,261.33,24.79,-0.57,31,35,8,2022
2022-09-01,260.4,258.87,260.89,255.41,23.26,-0.41,1,35,9,2022
2022-09-02,256.06,261.69,264.74,254.47,22.86,-1.67,2,35,9,2022
2022-09-06,253.25,256.2,257.83,251.94,21.33,-1.1,6,36,9,2022
2022-09-07,258.09,254.7,258.83,253.22,24.13,1.91,7,36,9,2022
2022-09-08,258.52,257.51,260.43,254.79,20.32,0.17,8,36,9,2022
2022-09-09,264.46,260.5,265.23,260.29,22.09,2.3,9,36,9,2022
2022-09-12,266.65,265.78,267.45,265.16,18.75,0.83,12,37,9,2022
2022-09-13,251.99,258.84,260.4,251.59,33.35,-5.5,13,37,9,2022
2022-09-14,252.22,253.53,254.23,249.86,23.91,0.09,14,37,9,2022
2022-09-15,245.38,249.77,251.4,244.02,31.53,-2.71,15,37,9,2022
2022-09-16,244.74,244.26,245.3,242.06,39.79,-0.26,16,37,9,2022
2022-09-19,244.52,242.47,245.14,240.85,26.83,-0.09,19,38,9,2022
2022-09-20,242.45,242.06,243.51,239.64,26.66,-0.85,20,38,9,2022
2022-09-21,238.95,244.27,247.66,238.9,28.63,-1.44,21,38,9,2022
2022-09-22,240.98,237.87,243.86,237.57,31.06,0.85,22,38,9,2022
2022-09-23,237.92,239.54,241.13,235.2,34.18,-1.27,23,38,9,2022
2022-09-26,237.45,237.04,241.45,236.9,27.69,-0.2,26,39,9,2022
2022-09-27,236.41,239.98,241.8,234.5,27.02,-0.44,27,39,9,2022
2022-09-28,241.07,236.81,242.33,234.73,29.03,1.97,28,39,9,2022
2022-09-29,237.5,238.89,239.95,234.41,27.48,-1.48,29,39,9,2022
2022-09-30,232.9,238.29,240.54,232.73,35.69,-1.94,30,39,9,2022
2022-10-03,240.74,235.41,241.61,234.66,28.88,3.37,3,40,10,2022
2022-10-04,248.88,245.09,250.36,244.97,34.89,3.38,4,40,10,2022
2022-10-05,249.2,245.99,250.58,244.1,20.35,0.13,5,40,10,2022
2022-10-06,246.79,247.93,250.34,246.08,20.24,-0.97,6,40,10,2022
2022-10-07,234.24,240.9,241.32,233.17,37.77,-5.09,7,40,10,2022
2022-10-10,229.25,233.05,234.56,226.73,29.74,-2.13,10,41,10,2022
2022-10-11,225.41,227.62,229.06,224.11,30.47,-1.68,11,41,10,2022
2022-10-12,225.75,225.4,227.86,223.96,21.9,0.15,12,41,10,2022
2022-10-13,234.24,219.85,236.1,219.13,42.55,3.76,13,41,10,2022
2022-10-14,228.56,235.54,237.24,228.34,30.2,-2.42,14,41,10,2022
2022-10-17,237.53,235.82,238.96,235.13,28.14,3.92,17,42,10,2022
2022-10-18,238.5,243.24,243.93,235.37,26.33,0.41,18,42,10,2022
2022-10-19,236.48,237.04,239.61,234.29,19.99,-0.85,19,42,10,2022
2022-10-20,236.15,235.77,241.31,234.87,21.81,-0.14,20,42,10,2022
2022-10-21,242.12,234.74,243.0,234.5,26.3,2.53,21,42,10,2022
2022-10-24,247.25,243.76,247.84,241.29,24.91,2.12,24,43,10,2022
2022-10-25,250.66,247.26,251.04,245.83,34.78,1.38,25,43,10,2022
2022-10-26,231.32,231.17,238.3,230.06,82.68,-7.72,26,43,10,2022
2022-10-27,226.75,231.04,233.69,225.78,40.42,-1.98,27,43,10,2022
2022-10-28,235.87,226.24,236.6,226.05,40.65,4.02,28,43,10,2022
2022-10-31,232.13,233.76,234.92,231.15,28.36,-1.59,31,44,10,2022
2022-11-01,228.17,234.6,235.74,227.32,30.59,-1.71,1,44,11,2022
2022-11-02,220.1,229.46,231.3,220.04,38.41,-3.54,2,44,11,2022
2022-11-03,214.25,220.09,220.41,213.98,36.63,-2.66,3,44,11,2022
2022-11-04,221.39,217.55,221.59,213.43,36.79,3.33,4,44,11,2022
2022-11-07,227.87,221.99,228.41,221.28,33.5,2.93,7,45,11,2022
2022-11-08,228.87,228.7,231.65,225.84,28.19,0.44,8,45,11,2022
2022-11-09,224.51,227.37,228.63,224.33,27.85,-1.91,9,45,11,2022
2022-11-10,242.98,235.43,243.33,235.0,46.27,8.23,10,45,11,2022
2022-11-11,247.11,242.99,247.99,241.93,34.62,1.7,11,45,11,2022
2022-11-14,241.55,241.99,243.91,239.21,31.12,-2.25,14,46,11,2022
2022-11-15,241.97,245.66,247.0,240.03,31.39,0.17,15,46,11,2022
2022-11-16,241.73,242.79,243.8,240.42,24.09,-0.1,16,46,11,2022
2022-11-17,241.68,237.78,243.25,237.63,23.12,-0.02,17,46,11,2022
2022-11-18,241.22,243.51,243.74,239.03,27.61,-0.19,18,46,11,2022
2022-11-21,242.05,241.43,244.67,241.19,26.39,0.34,21,47,11,2022
2022-11-22,245.03,243.59,245.31,240.71,19.67,1.23,22,47,11,2022
2022-11-23,247.58,245.1,248.28,244.27,19.51,1.04,23,47,11,2022
2022-11-25,247.49,247.31,248.7,246.73,9.2,-0.04,25,47,11,2022
2022-11-28,241.76,246.08,246.65,240.8,24.81,-2.32,28,48,11,2022
2022-11-29,240.33,241.4,242.79,238.21,17.96,-0.59,29,48,11,2022
2022-11-30,255.14,240.57,255.33,239.86,47.59,6.16,30,48,11,2022
2022-12-01,254.69,253.87,256.12,250.92,26.04,-0.18,1,48,12,2022
2022-12-02,255.02,249.82,256.06,249.69,21.53,0.13,2,48,12,2022
2022-12-05,250.2,252.01,253.82,248.06,23.44,-1.89,5,49,12,2022
2022-12-06,245.12,250.82,251.86,243.78,22.46,-2.03,6,49,12,2022
2022-12-07,244.37,244.83,246.16,242.21,20.48,-0.31,7,49,12,2022
2022-12-08,247.4,244.84,248.74,243.06,22.61,1.24,8,49,12,2022
2022-12-09,245.42,244.7,248.31,244.16,20.61,-0.8,9,49,12,2022
2022-12-12,252.51,247.45,252.54,247.17,30.67,2.89,12,50,12,2022
2022-12-13,256.92,261.69,263.92,253.07,42.2,1.75,13,50,12,2022
2022-12-14,257.22,257.13,262.59,254.31,35.41,0.12,14,50,12,2022
2022-12-15,249.01,253.72,254.2,247.34,35.57,-3.19,15,50,12,2022
2022-12-16,244.69,248.55,249.84,243.51,86.1,-1.73,16,50,12,2022
2022-12-19,240.45,244.86,245.21,238.71,29.7,-1.73,19,51,12,2022
2022-12-20,241.8,239.4,242.91,238.42,25.15,0.56,20,51,12,2022
2022-12-21,244.43,241.69,245.62,240.11,23.69,1.09,21,51,12,2022
2022-12-22,238.19,241.26,241.99,233.87,28.65,-2.55,22,51,12,2022
2022-12-23,238.73,236.11,238.87,233.94,21.21,0.23,23,51,12,2022
2022-12-27,236.96,238.7,238.93,235.83,16.69,-0.74,27,52,12,2022
2022-12-28,234.53,236.89,239.72,234.17,17.46,-1.03,28,52,12,2022
2022-12-29,241.01,235.65,241.92,235.65,19.77,2.76,29,52,12,2022
2022-12-30,239.82,238.21,239.96,236.66,21.94,-0.49,30,52,12,2022
2023-01-03,239.58,243.08,245.75,237.4,25.74,-0.1,3,1,1,2023
2023-01-04,229.1,232.27,232.87,225.96,50.62,-4.37,4,1,1,2023
2023-01-05,222.31,227.2,227.55,221.76,39.59,-2.96,5,1,1,2023
2023-01-06,224.93,223.0,225.76,219.35,43.61,1.18,6,1,1,2023
2023-01-09,227.12,226.45,231.24,226.41,27.37,0.97,9,2,1,2023
2023-01-10,228.85,227.76,231.31,227.33,27.03,0.76,10,2,1,2023
2023-01-11,235.77,231.29,235.95,231.11,28.67,3.02,11,2,1,2023
2023-01-12,238.51,235.26,239.9,233.56,27.27,1.16,12,2,1,2023
2023-01-13,239.23,237.0,239.37,234.92,21.33,0.3,13,2,1,2023
2023-01-17,240.35,237.97,240.91,237.09,29.83,0.47,17,3,1,2023
2023-01-18,235.81,241.57,242.38,235.52,30.03,-1.89,18,3,1,2023
2023-01-19,231.93,233.78,235.52,230.68,28.62,-1.65,19,3,1,2023
2023-01-20,240.22,234.85,240.74,234.51,35.39,3.57,20,3,1,2023
2023-01-23,242.58,241.1,245.16,239.65,31.93,0.98,23,4,1,2023
2023-01-24,242.04,242.5,243.95,240.44,40.23,-0.22,24,4,1,2023
2023-01-25,240.61,234.48,243.3,230.9,66.53,-0.59,25,4,1,2023
2023-01-26,248.0,243.65,248.31,242.0,33.45,3.07,26,4,1,2023
2023-01-27,248.16,248.99,249.83,246.83,26.5,0.06,27,4,1,2023
2023-01-30,242.71,244.51,245.6,242.2,25.87,-2.2,30,5,1,2023
2023-01-31,247.81,243.45,247.95,242.95,26.54,2.1,31,5,1,2023
2023-02-01,252.75,248.0,255.18,245.47,31.26,1.99,1,5,2,2023
2023-02-02,264.6,258.82,264.69,257.25,39.94,4.69,2,5,2,2023
2023-02-03,258.35,259.54,264.2,257.1,29.08,-2.36,3,5,2,2023
2023-02-06,256.77,257.44,258.3,254.78,22.52,-0.61,6,6,2,2023
2023-02-07,267.56,260.53,268.77,260.08,50.84,4.2,7,6,2,2023
2023-02-08,266.73,273.2,276.76,266.21,54.69,-0.31,8,6,2,2023
2023-02-09,263.62,273.8,273.98,262.8,42.38,-1.17,9,6,2,2023
2023-02-10,263.1,261.53,264.09,260.66,25.82,-0.2,10,6,2,2023
2023-02-13,271.32,267.64,274.6,267.15,44.63,3.12,13,7,2,2023
2023-02-14,272.17,272.67,274.97,269.28,37.05,0.31,14,7,2,2023
2023-02-15,269.32,268.32,270.73,266.18,28.96,-1.05,15,7,2,2023
2023-02-16,262.15,264.02,266.74,261.9,29.6,-2.66,16,7,2,2023
2023-02-17,258.06,259.39,260.09,256.0,30.0,-1.56,17,7,2,2023
2023-02-21,252.67,254.48,255.49,251.59,28.4,-2.09,21,8,2,2023
2023-02-22,251.51,254.09,254.34,250.34,22.49,-0.46,22,8,2,2023
2023-02-23,254.77,255.56,256.84,250.48,29.22,1.3,23,8,2,2023
2023-02-24,249.22,249.96,251.0,248.1,24.99,-2.18,24,8,2,2023
2023-02-27,250.16,252.46,252.82,249.39,21.19,0.38,27,9,2,2023
2023-02-28,249.42,249.07,251.49,248.73,22.49,-0.3,28,9,2,2023
2023-03-01,246.27,250.76,250.93,245.79,27.57,-1.26,1,9,3,2023
2023-03-02,251.11,246.55,251.4,245.61,24.83,1.97,2,9,3,2023
2023-03-03,255.29,252.19,255.62,251.39,30.76,1.66,3,9,3,2023
2023-03-06,256.87,256.42,260.12,255.98,24.11,0.62,6,10,3,2023
2023-03-07,254.15,256.3,257.69,253.39,21.47,-1.06,7,10,3,2023
2023-03-08,253.7,254.04,254.54,250.81,17.34,-0.18,8,10,3,2023
2023-03-09,252.32,255.82,259.56,251.58,26.65,-0.54,9,10,3,2023
2023-03-10,248.59,251.08,252.79,247.6,28.33,-1.48,10,10,3,2023
2023-03-13,253.92,247.4,257.91,245.73,33.34,2.14,13,11,3,2023
2023-03-14,260.79,256.75,261.07,255.86,33.62,2.71,14,11,3,2023
2023-03-15,265.44,259.98,266.48,259.21,46.03,1.78,15,11,3,2023
2023-03-16,276.2,265.2,276.56,263.28,54.83,4.05,16,11,3,2023
2023-03-17,279.43,278.26,283.33,276.32,69.53,1.17,17,11,3,2023
2023-03-20,272.23,276.98,277.48,269.85,43.47,-2.58,20,12,3,2023
2023-03-21,273.78,274.88,275.0,269.52,34.56,0.57,21,12,3,2023
2023-03-22,272.29,273.4,281.04,272.18,34.87,-0.54,22,12,3,2023
2023-03-23,277.66,277.94,281.06,275.2,36.61,1.97,23,12,3,2023
2023-03-24,280.57,277.24,280.63,275.28,28.2,1.05,24,12,3,2023
2023-03-27,276.38,280.5,281.46,275.52,26.84,-1.49,27,13,3,2023
2023-03-28,275.23,275.79,276.14,272.05,21.88,-0.42,28,13,3,2023
2023-03-29,280.51,278.96,281.14,278.41,25.09,1.92,29,13,3,2023
2023-03-30,284.05,284.23,284.46,281.48,25.05,1.26,30,13,3,2023
2023-03-31,288.3,283.73,289.27,283.0,32.77,1.5,31,13,3,2023
2023-04-03,287.23,286.52,288.27,283.95,24.88,-0.37,3,14,4,2023
2023-04-04,287.18,287.23,290.45,285.67,25.82,-0.02,4,14,4,2023
2023-04-05,284.34,285.85,287.15,282.92,22.06,-0.99,5,14,4,2023
2023-04-06,291.6,283.21,292.08,282.03,29.77,2.55,6,14,4,2023
2023-04-10,289.39,289.21,289.6,284.71,23.1,-0.76,10,15,4,2023
2023-04-11,282.83,285.75,285.98,281.64,27.28,-2.27,11,15,4,2023
2023-04-12,283.49,284.79,287.01,281.96,27.4,0.23,12,15,4,2023
2023-04-13,289.84,283.59,289.9,283.17,24.22,2.24,13,15,4,2023
2023-04-14,286.14,287.0,288.48,283.69,20.99,-1.28,14,15,4,2023
2023-04-17,288.8,289.93,291.6,286.16,23.84,0.93,17,16,4,2023
2023-04-18,288.37,291.57,291.76,287.01,20.16,-0.15,18,16,4,2023
2023-04-19,288.45,285.99,289.05,284.54,17.15,0.03,19,16,4,2023
2023-04-20,286.11,285.25,289.03,285.08,23.24,-0.81,20,16,4,2023
2023-04-21,285.76,285.01,286.27,283.06,21.68,-0.12,21,16,4,2023
2023-04-24,281.77,282.09,284.95,278.72,26.61,-1.4,24,17,4,2023
2023-04-25,275.42,279.51,281.6,275.37,45.77,-2.25,25,17,4,2023
2023-04-26,295.37,296.7,299.57,292.73,64.6,7.24,26,17,4,2023
2023-04-27,304.83,295.97,305.2,295.25,46.46,3.2,27,17,4,2023
2023-04-28,307.26,304.01,308.93,303.31,36.47,0.8,28,17,4,2023
2023-05-01,305.56,306.97,308.6,305.15,21.29,-0.55,1,18,5,2023
2023-05-02,305.41,307.76,309.18,303.91,26.4,-0.05,2,18,5,2023
2023-05-03,304.4,306.62,308.61,304.09,22.36,-0.33,3,18,5,2023
2023-05-04,305.41,306.24,307.76,303.4,22.52,0.33,4,18,5,2023
2023-05-05,310.65,305.72,311.97,304.27,28.2,1.72,5,18,5,2023
2023-05-08,308.65,310.13,310.2,306.09,21.32,-0.64,8,19,5,2023
2023-05-09,307.0,308.0,310.04,306.31,21.34,-0.53,9,19,5,2023
2023-05-10,312.31,308.62,313.0,307.67,30.08,1.73,10,19,5,2023
2023-05-11,310.11,310.1,311.12,306.26,31.68,-0.7,11,19,5,2023
2023-05-12,308.97,310.55,310.65,306.6,19.77,-0.37,12,19,5,2023
2023-05-15,309.46,309.1,309.9,307.59,16.34,0.16,15,20,5,2023
2023-05-16,311.74,309.83,313.71,309.83,26.73,0.74,16,20,5,2023
2023-05-17,314.0,312.29,314.43,310.74,24.32,0.72,17,20,5,2023
2023-05-18,318.52,314.53,319.04,313.72,27.28,1.44,18,20,5,2023
2023-05-19,318.34,316.74,318.75,316.37,27.55,-0.06,19,20,5,2023
2023-05-22,321.18,318.6,322.59,318.01,24.12,0.89,22,21,5,2023
2023-05-23,315.26,320.03,322.72,315.25,30.8,-1.84,23,21,5,2023
2023-05-24,313.85,314.73,316.5,312.61,23.38,-0.45,24,21,5,2023
2023-05-25,325.92,323.24,326.9,320.0,43.3,3.85,25,21,5,2023
2023-05-26,332.89,324.02,333.4,323.88,36.63,2.14,26,21,5,2023
2023-05-30,331.21,335.23,335.74,330.52,29.5,-0.5,30,22,5,2023
2023-05-31,328.39,332.29,335.94,327.33,45.95,-0.85,31,22,5,2023
2023-06-01,332.58,325.93,333.53,324.72,26.77,1.28,1,22,6,2023
2023-06-02,335.4,334.25,337.5,332.55,25.87,0.85,2,22,6,2023
2023-06-05,335.94,335.22,338.56,334.66,21.31,0.16,5,23,6,2023
2023-06-06,333.68,335.33,335.37,332.17,20.4,-0.67,6,23,6,2023
2023-06-07,323.38,331.65,334.49,322.5,40.72,-3.09,7,23,6,2023
2023-06-08,325.26,323.93,326.64,323.35,23.28,0.58,8,23,6,2023
2023-06-09,326.79,324.99,329.99,324.41,22.53,0.47,9,23,6,2023
2023-06-12,331.85,328.58,332.1,325.16,24.31,1.55,12,24,6,2023
2023-06-13,334.29,334.46,336.98,330.39,22.95,0.74,13,24,6,2023
2023-06-14,337.34,334.34,339.04,332.81,26.0,0.91,14,24,6,2023
2023-06-15,348.1,337.48,349.84,337.2,38.9,3.19,15,24,6,2023
2023-06-16,342.33,351.32,351.47,341.95,46.55,-1.66,16,24,6,2023
2023-06-20,338.05,339.31,342.08,335.86,26.38,-1.25,20,25,6,2023
2023-06-21,333.56,336.37,337.73,332.07,25.12,-1.33,21,25,6,2023
2023-06-22,339.71,334.12,340.12,333.34,23.56,1.84,22,25,6,2023
2023-06-23,335.02,334.36,337.96,333.45,23.15,-1.38,23,25,6,2023
2023-06-26,328.6,333.72,336.11,328.49,21.52,-1.92,26,26,6,2023
2023-06-27,334.57,331.86,336.15,329.3,24.35,1.82,27,26,6,2023
2023-06-28,335.85,334.66,337.98,333.81,20.26,0.38,28,26,6,2023
2023-06-29,335.05,334.71,336.11,332.62,17.0,-0.24,29,26,6,2023
2023-06-30,340.54,337.75,342.73,337.2,26.83,1.64,30,26,6,2023
2023-07-03,337.99,339.19,340.9,336.57,12.51,-0.75,3,27,7,2023
2023-07-05,338.15,335.09,341.65,334.73,18.17,0.05,5,27,7,2023
2023-07-06,341.27,337.3,342.99,335.5,28.2,0.92,6,27,7,2023
2023-07-07,337.22,339.32,341.79,337.0,21.21,-1.19,7,27,7,2023
2023-07-10,331.83,334.6,335.23,327.59,32.79,-1.6,10,28,7,2023
2023-07-11,332.47,331.06,332.86,327.0,26.7,0.19,11,28,7,2023
2023-07-12,337.2,336.6,341.65,335.67,30.0,1.42,12,28,7,2023
2023-07-13,342.66,339.56,343.74,339.02,20.57,1.62,13,28,7,2023
2023-07-14,345.24,347.59,351.43,344.31,28.35,0.75,14,28,7,2023
2023-07-17,345.73,345.68,346.99,342.2,20.36,0.14,17,29,7,2023
2023-07-18,359.49,345.83,366.78,342.17,64.87,3.98,18,29,7,2023
2023-07-19,355.08,361.75,362.46,352.43,39.73,-1.23,19,29,7,2023
2023-07-20,346.87,353.57,357.97,345.37,33.78,-2.31,20,29,7,2023
2023-07-21,343.77,349.15,350.3,339.83,69.41,-0.89,21,29,7,2023
2023-07-24,345.11,345.85,346.92,342.31,26.72,0.39,24,30,7,2023
